id,name,description,price,original_price,discount,offer
7035,MAMUT,Perno coche c/tuerca y golilla acero inoxidable 3/8x3" 2unid,$ 2.990,,,False
7036,STANLEY,Dado estándar 1/2"x15 mm acero,$ 3.348,,,False
7037,SOMAR,Eje Sierra Circular Y Mandril # 0 SOMAR,$ 49.990,$ 99.990,-50%,True
7038,TOTAL TOOLS,Fresadora Rebajadora Router electrica 1600w,$ 87.990,$ 158.990,-45%,True
7039,MAKAWA,Cautin Tipo Lapiz Para Soldar 40 Watts 220v Makawa Mk-0376.,$ 3.990,$ 5.990,-33%,True
7040,MAKAWA,Cautin Tipo Lapiz Para Soldar 60 Watts 220v Makawa Mk-0377.,$ 4.500,$ 5.990,-25%,True
7041,TOTAL TOOLS,Combo Martillo Mazo De Goma 8oz Total Tht76836,$ 8.500,$ 12.990,-35%,True
7042,TOTAL TOOLS,Juego Set De Dados Corto De Impacto 1/2 10 Piezas,$ 19.990,$ 36.800,-46%,True
7043,TOTAL TOOLS,Cincel Plano para Rotomartillo Sds Plus 14x250x20mm,$ 3.500,$ 4.990,-30%,True
7044,GENERICO,Martillo Para Andamio Trinquete Andamiero 600gr Crownman,$ 7.990,$ 8.990,,False
7045,GENERICO,Caja de Dados Chicharra llave de vaso 46 Piezas,$ 19.990,,,False
7046,TOTAL TOOLS,Alicate Universal Aislado Electricista 6 PLG,$ 8.500,$ 13.100,-35%,True
7047,MAMUT,Perno coche c/tuerca y golilla acero inoxidable 5/16x3" 2unid,$ 2.190,,,False
7048,DUSCHY,Colgador ducha 6x7x14 cm cromado,$ 8.590,,,False
7049,BAHCO,Llave punta corona 22 mm acero vanadio,$ 7.884,,,False
7050,TOTAL TOOLS,Alicate Punta Larga Fina 6 Pulgadas (160mm),$ 7.990,$ 12.300,-35%,True
7051,TOTAL TOOLS,Martillo para Andamio Trinquete Andamiero 600g,$ 13.990,$ 21.500,-35%,True
7052,KAMASA,Alicate Pelacable 6 Pulgadas Kamasa,$ 3.500,$ 5.400,-35%,True
7053,TOTAL TOOLS,Kit Juego Dados Impacto P Llantas 12 3pcs,$ 18.990,$ 29.200,-35%,True
7054,TOTAL TOOLS,Disco De Corte Sierra 8 1/4 210mm 24 Dientes Total Tac231521,$ 7.990,$ 12.300,-35%,True
7055,STANLEY,Dado estándar 1/2"x18 mm acero,$ 4.185,,,False
7056,GENERICO,Juego De 8 Llaves Punta Corona Milimetradas 6 - 22,$ 12.990,,,False
7057,GENERICO,Llave Francesa Ajustable 12 Pulgadas Toolmak Tmk19199,$ 8.990,$ 13.800,-35%,True
7058,FIXSER,Clavo para concreto 2x15 mm 10 unidades,$ 1.050,,,False
7059,KAMASA,Llave Inglesa Stillson 18 Pulgadas Mango Pvc Antideslizante,$ 10.990,,,False
7060,TOTAL TOOLS,Set Destornilladores 24 Piezas con Mango en T TOTAL,$ 4.990,$ 6.990,-29%,True
7061,KAMASA,Disco De Sierra Circular 7 1/4 Pulgadas 60 Dientes Kamasa,$ 7.500,$ 11.500,-35%,True
7062,KAMASA,Disco Sierra Circular 4 1/2 Pulgadas 24 Dientes Kamasa,$ 3.990,$ 6.200,-36%,True
7063,GENERICO,Set Kit Juego Destornillador Precisión Magnéticos 115 En 1,$ 15.990,,,False
7064,TOTAL TOOLS,Tijera Cortador De Tubo Pvc Y Plastico Total Tht534216,$ 7.990,$ 12.300,-35%,True
7065,GENERICO,Tornillo De Banco Carpintero De 7 Pulgadas,$ 35.990,$ 59.990,-40%,True
7066,INGCO,Cortadora De Ceramica Makawa 60 Cm,$ 102.990,$ 190.000,-46%,True
7067,GENERICO,Tornillo De Banco Mesa Base Gitaroria 40 X 50 Mm Ferrawyy,$ 7.500,$ 9.990,-25%,True
7068,GENERICO,Tornillo De Banco Mesa Base Gitaroria 40 X 60 Mm Ferrawyy,$ 7.990,$ 13.990,-43%,True
7069,INGCO,Set Repuesto Hoja Para Sierra Sable Madera 2 Pcs Ingco,$ 3.500,$ 4.990,-30%,True
7070,TOTAL TOOLS,Alicate Pinza Universal 7 Pulgadas (180mm),$ 4.990,$ 7.700,-35%,True
7071,TESA,Cinta doble contacto 5mx19mm extra resistente para azulejos,$ 10.590,,,False
7072,VESTO,Melamina Nogal 15 mm 183 x 250 cm,$ 60.190,,,False
7073,MAMUT,Perno anclaje acero inoxidable 3/8 x 3 3/4 2 unid,$ 4.390,,,False
7074,IKEDA,Sierra ryoba 240,$ 36.990,,,False
7075,TOTAL TOOLS,Martillo De Goma 16OZ,$ 8.990,,,False
7076,GENERICO,Llave Carraca Andamios 19 Mm / 22 Mm Crownman,$ 8.890,$ 19.809,-55%,True
7077,GENERICO,Tornillo De Banco Mesa Base Gitaroria 40 X 50 Mm Ferrawyy,$ 6.500,$ 10.000,-35%,True
7078,GENERICO,Tornillo De Banco Mesa Base Gitaroria 40 X 60 Mm Ferrawyy,$ 7.500,$ 11.500,-35%,True
7079,STANLEY,N° 2 Atornillador con aislante Phillips,$ 5.690,,,False
7080,STANLEY,Dado estándar 1/2"x1/2" acero,$ 2.790,,,False
7081,MAMUT,Dado magnetico hexagonal M10 x 65 mm 1 unid,$ 2.990,,,False
7082,TWO CHERRIES,Piedra natural Arkansas 6000/8000,$ 61.990,,,False
7083,IKEDA,Piedra afilado grano 3000/8000,$ 97.990,,,False
7084,IKEDA,Piedra afilado grano 1000/6000,$ 68.990,,,False
7085,TOTAL TOOLS,Disco De Corte Diamantado Turbo 4 1/2 115mm,$ 3.990,$ 6.200,-36%,True
7086,GENERICO,Coleto Carpintero Simple Con Porta Martillo Tmk19832,$ 7.990,$ 12.300,-35%,True
7087,GENERICO,Prensa G Pack de 3 Piezas 1_ 2_ 3 Pulgadas Neva,$ 7.500,$ 13.500,-44%,True
7088,GENERICO,Pistola De Clavos Neumática Clavadora Recta Manual De Acero,$ 27.690,,,False
7089,GENERICO,SET - KIT JUEGO DESTORNILLADOR 135 EN 1 PRECISIÓN MAGNÉTICOS,$ 14.990,,,False
7090,GENERICO,Tornillo De Banco Mesa Base Gitaroria 55 X 60 Mm Toolmak,$ 14.500,$ 18.990,-24%,True
7091,MAKAWA,Kit Set Juego De Mini Limas / 10 Piezas / 3mm X 140mm Makawa,$ 4.990,$ 7.700,-35%,True
7092,GENERICO,Prensa Soporte Taladro Doble Pedestal Porta Taladro Banco,$ 16.990,$ 29.990,-43%,True
7093,TOTAL TOOLS,Cincel Formon Para Madera 25mm Total Tht41256,$ 4.990,$ 7.700,-35%,True
7094,UBERMANN,Set de acoples 1/4" 2 unidades,$ 4.190,,,False
7095,INDURA,Kit Compresor Indura Huracan 5,$ 74.990,$ 89.990,,False
7096,GENERICO,Rejilla Lavaplatos Atrapa Basura Restos De Comida Pelos 7.2,$ 2.990,$ 5.990,-50%,True
7097,TRAMONTINA,Sierra de poda manual profesional,$ 14.290,,,False
7098,UYUSTOOL,Hisopo Escobilla Para Chimenea 6 Marca Uyustools,$ 8.990,,,False
7099,GENERICO,Llave Francesa Ajustable 10 Pulgadas Toolmak Tmk19198,$ 6.990,$ 10.800,-35%,True
7100,KAMASA,Disco Sierra Circular 4 1/2 Pulgadas 40 Dientes Kamasa,$ 4.500,$ 6.900,-35%,True
7101,MAKAWA,Disco Hoja Sierra De Diamante Turbo 4 1/2 Pulgadas Toolmak,$ 6.500,$ 10.000,-35%,True
7102,MAMUT,Perno anclaje acero inoxidable 5/16 x 3" 2 unid,$ 3.690,,,False
7103,KLEIN TOOLS,Destornillador 11 en 1 multiproposito,$ 18.990,,,False
7104,THOMAS FLINN,Serrucho de ebanista 10" 15 TPI corte recto,$ 15.990,,,False
7105,TOTAL TOOLS,Destornillador Ratchet 8 En 1 Total Tacsds1726,$ 3.990,$ 6.200,-36%,True
7106,GENERICO,Kit Juego De Destornilladores Torx Estrella 6 Piezas Toolmak,$ 7.500,$ 8.990,,False
7107,TWO CHERRIES,Piedra natural vulcano 4000/7000,$ 42.990,,,False
7108,GENERICO,Tornillo De Banco Mesa Base Gitaroria 60 Mm Crownman,$ 14.990,$ 23.000,-35%,True
7109,GENERICO,Tornillo De Banco Mesa Base Gitaroria 50 Mm Crownman,$ 12.990,$ 20.000,-35%,True
7110,GENERICO,Alicate Caimán Boca De Pato 10 Crownman Cmac3103,$ 10.990,$ 16.900,-35%,True
7111,GENERICO,Llave Carraca Para Andamio 19x22mm Marca Crownman,$ 11.650,,,False
7112,GENERICO,Alicate Pelacable Cortacable Crimpeadora Prensa Pinza,$ 11.990,$ 15.990,-25%,True
7113,STANLEY,Alicate Multiherramientas 16 en 1 92-841 Stanley,$ 15.990,$ 25.990,-38%,True
7114,GENERICO,Kit Juego De Destornilladores Torx Estrella 6 Pieza Crownman,$ 8.990,$ 13.990,-36%,True
7115,GENERICO,Tornillo De Banco Mesa Base Gitaroria 50 Mm Crownman,$ 13.990,$ 19.990,-30%,True
7116,TOTAL TOOLS,Crimpeadora Alicate Prensa Terminal 05-6Mm2 Total,$ 12.500,$ 19.200,-35%,True
7117,TOTAL TOOLS,Disco De Corte Diamantado Turbo 7 180mm Total Tac2131803,$ 6.990,$ 10.800,-35%,True
7118,GENERICO,Kit Set Juego De Destornilladores De Golpe 6 Piezas Neva,$ 5.500,$ 8.990,-39%,True
7119,MAMUT,Dado magnetico hexagonal 1/4 x 45 mm 1 unid,$ 2.290,,,False
7120,BAHCO,Dado poligonal 1/2"x25 mm acero,$ 7.227,,,False
7121,TOTAL TOOLS,Disco Copa Diamantado Pulir Turbo 4 1/2 115mm,$ 12.500,$ 19.200,-35%,True
7122,PFEIL,Formón para madera 1E/5 mm,$ 33.990,,,False
7123,THOMAS FLINN,Serrucho de ebanista 12" TPI rip,$ 86.990,,,False
7124,STANLEY,Fresadora 1200W + lijadora orbital 240W,$ 249.990,,,False
7125,INGCO,Prensa F Sargento Carpintero De 50 X 200 Mm,$ 6.990,$ 10.800,-35%,True
7126,KUANGYE,Kit Afilador De Motosierra Guias Afilado Cadena Amoladora,$ 4.990,$ 12.475,-60%,True
7127,GENERICO,Tornillo De Banco Mecanico Base Giratoria 5 Pulgadas Crownman,$ 47.990,$ 64.990,-26%,True
7128,GENERICO,Cepillo Limpieza Electrico Multifuncional Para Cocina 5 En 1,$ 13.450,,,False
7129,TOTAL TOOLS,Prensa F Sargento Carpintero 120 X 500 Mm Total Tht1321203,$ 16.500,$ 25.300,-35%,True
7130,TOTAL TOOLS,Prensa F Sargento Carpintero 120 X 400 Mm,$ 14.990,$ 23.000,-35%,True
7131,INGCO,Tornillo De Banco Mesa Base Gitaroria 60mm Ingco Hbv082,$ 18.990,$ 29.200,-35%,True
7132,DEWALT,Taladro Percutor Inalámbrico Dewalt 20v Brushless Dcd7781d2,$ 179.990,$ 239.990,-25%,True
7133,GENERICO,Tornillo Cabeza Plana Punta Broca 8x1-5/8 500 Pcs Tmk19844,$ 7.990,$ 11.990,-33%,True
7134,GENERICO,Llana Dentada 300 X 150 Mm Toolmak,$ 3.990,$ 6.200,-36%,True
7135,MAMUT,Perno coche c/tuerca y golilla acero inoxidable 5/16x21/2 2unid,$ 1.990,,,False
7136,TOTAL TOOLS,Disco De Sierra Circular 4 1/2 Pulgadas 40 Dientes,$ 4.990,$ 7.700,-35%,True
7137,BAHCO,Destornillador punta paleta 150 mm,$ 4.704,,,False
7138,BAHCO,Dado poligonal 1/2"x21 mm acero,$ 5.162,,,False
7139,STANLEY,N° 1 Atornillador con aislante Phillips,$ 5.490,,,False
7140,TWO CHERRIES,Serrucho de ebanista 10" 15 TPI reversible,$ 19.990,,,False
7141,GENERICO,Clavadora Neumática Danmi Professional 1013j Code,$ 30.420,,,False
7142,STANLEY,Grapa 3/8x10mm tra706t Stanley Mimbral,$ 8.990,,,False
7143,MAKAWA,Set Juego Llaves Medianas Allen Estrella 9 Piezas Makawa,$ 4.500,$ 6.990,-36%,True
7144,TOTAL TOOLS,Set Destornilladores Electricos 6 Piezas,$ 12.990,$ 19.990,-35%,True
7145,GENERICO,Guia Corte De Ángulo Inglete Para Carpintería,$ 18.980,,,False
7146,GENERICO,Tornillo De Banco Con Base Gitaroria 40 X 50 Mm Ferrawyy TOM250,$ 6.300,$ 10.000,-37%,True
7147,MAMUT,Dado magnetico hexagonal 3/8 x 65 mm 1 unid,$ 2.890,,,False
7148,GENERICO,Cortador De Botellas De Vidrio Ajustable,$ 49.990,$ 74.990,-33%,True
7149,GENERICO,Remachadora Portátil Para Taladros Accesorio Remaches Pop,$ 17.990,,,False
7150,GENERICO,Llave Tubo Multifuncion 8 En 1 Gasfiteria Gasfiter Hexagonal,$ 6.850,,,False
7151,MAMUT,Dado magnetico hexagonal M10 x 45 mm 1 unid,$ 2.490,,,False
7152,MAMUT,Dado magnetico hexagonal 1/4 x 65 mm1 unid,$ 2.590,,,False
7153,MAMUT,Dado magnetico hexagonal 3/8 x 45 mm 1 unid,$ 2.490,,,False
7154,MAMUT,Dado magnetico hexagonal 1/4 x 65 mm1 unid,$ 2.590,,,False
7155,MAMUT,Dado magnetico hexagonal M10 x 45 mm 1 unid,$ 2.490,,,False
7156,GENERICO,Llave Universal Extractor Axial 33 - 42 Mm,$ 27.990,$ 42.900,-35%,True
7157,GENERICO,Pistola Remachadora Neumatica Torxmeter,$ 84.990,$ 127.990,-34%,True
7158,GENERICO,Cortaplumas Arbolito Martillo Hacha Multiuso Camping Pesca,$ 8.990,,,False
7159,OEM,JUEGO DE DESTORNILLADORES DE PRECISION MAGNETICOS 24 EN 1,$ 5.490,$ 15.990,-66%,True
7160,STANLEY,Atornillador Gabinete 3",$ 3.681,,,False
7161,GENERICO,destapador de wc manual sopapo destapador cañerias,$ 2.790,,,False
7162,STANLEY,Atornillador Phillip punta#1,$ 4.090,,,False
7163,GENERICO,Llana Lisa 300 X 150 Mm Toolmak,$ 3.990,$ 6.200,-36%,True
7164,TOTAL TOOLS,Pistola Calafatera 9 Esqueleto Para Silicona Total,$ 7.990,$ 8.990,,False
7165,GENERICO,Piola Cable De Acero 4.0 Mm Rollo 100 Metros Galvanizado,$ 41.500,$ 63.600,-35%,True
7166,MAMUT,Perno coche c/tuerca y golilla acero inoxidable 1/4x2 1/2 2unid,$ 1.390,,,False
7167,VESTO,Melamina Seda Notte 15 mm 183 x 250 cm,$ 54.090,,,False
7168,INGCO,Fresadora Rebajadora Router Tupi 2200w,$ 133.500,$ 209.990,-36%,True
7169,TOTAL TOOLS,Disco Diamantado Segmentado 4 1/2 115mm Total Tac2111153,$ 3.500,$ 5.400,-35%,True
7170,INGCO,Disco Copa Diamantado Pulir Turbo 125mm Doble Segmento Ingco,$ 14.500,$ 22.300,-35%,True
7171,BAHCO,Llave punta corona 21 mm acero vanadio,$ 7.446,,,False
7172,STANLEY,Dado estándar 1/2"x7/16" acero,$ 2.232,,,False
7173,STANLEY,Atornillador Punta Paleta 3/8 x 8'',$ 4.277,,,False
7174,PFEIL,Set gubias para tallado + cuchillo + estuche,$ 299.990,,,False
7175,PFEIL,Gubia para tallado 11/1 mm,$ 35.990,,,False
7176,THOMAS FLINN,Serrucho de ebanista 6" 15 TPI,$ 35.990,,,False
7177,GENERICO,Tornillo De Banco Mecánico 4 Pulgadas 100mm Morsa,$ 32.990,$ 39.990,,False
7178,TOTAL TOOLS,Alicate Corte Diagonal 6 Pulgadas (160mm) Total Tht130612,$ 4.990,$ 6.200,-20%,True
7179,GENERICO,Llave Tubo Multiuso Tuerca Flexible Grifo Caño 8 En 1,$ 6.740,$ 6.990,,False
7180,TOTAL TOOLS,Mini Alicate 4.5 Pulgadas Punta Redonda Total,$ 5.990,,,False
7181,GENERICO,Alicate Sacabocado Perforador 6 En 1 Toolmak,$ 7.400,$ 10.000,-26%,True
7182,STANLEY,Arco Sierra Manual Fijo 12´´ 20-206 Stanley,$ 7.990,$ 9.990,-20%,True
7183,GENERICO,Llave Torque Torquimetro 12 Chicharra Profesional Uyustools,$ 48.990,$ 75.100,-35%,True
7184,GENERICO,Cepillo Carpinterno De Mano Para Biselado En Madera,$ 52.990,,,False
7185,MUNDO MAGIA,Afiladora Manual De Cadena Para Motosierra Con Dremel,$ 11.990,$ 23.990,-50%,True
7186,GENERICO,Remachadora Pistola Remachadora Manual De 8_5 Pulgadas,$ 11.700,,,False
7187,OFERTABKN,Juego De 100 Puntas De Destornillador De Seguridad,$ 6.890,,,False
7188,TRUPER,Truper Llave Stilson 12,$ 16.190,,,False
7189,GENERICO,Tornillo De Banco Mecanico Base Giratoria 6 Pulgada Crownman,$ 72.990,$ 102.000,-28%,True
7190,GENERICO,Set Juego De Llaves Allen Punta Estrella Toolmak 9 Piezas,$ 6.500,$ 7.990,,False
7191,STANLEY,Dado estándar 1/2"x12 mm acero,$ 2.511,,,False
7192,BAHCO,Dado poligonal 1/2"x22 mm acero,$ 5.678,,,False
7193,MAMUT,Perno coche c/tuerca y golilla acero inoxidable 1/4x2" 2unid,$ 1.190,,,False
7194,TOTAL TOOLS,Set Juego De Llaves Medianas Allen Estrella 9 Piezas,$ 6.500,$ 10.000,-35%,True
7195,BAHCO,Dado poligonal 1/2"x29 mm acero,$ 9.292,,,False
7196,GRIFESA,Cachimba Bronce SO C/ESPIGA 1/2" x 1/2" 1u,$ 2.290,,,False
7197,MAMUT,Perno coche c/tuerca y golilla acero inoxidable 1/4x3" 2unid,$ 1.490,,,False
7198,TOTAL TOOLS,Taladro Atornillador Inalambrico 12v 2 bateria,$ 47.500,$ 116.990,-59%,True
7199,IRWIN,Prensa tipo C de cojinetes moviles 6"_ Puntas Giratorias 6SP,$ 18.590,,,False
7200,PFEIL,Set gubias xilografia,$ 264.990,,,False
7201,STANLEY,Dado estándar 1/2"x5/8" acero,$ 3.627,,,False
7202,PFEIL,Set 6 gubias timbre lsc,$ 174.990,,,False
7203,IRWIN,Prensa C 2" Metálica,$ 8.196,,,False
7204,THOMAS FLINN,Serrucho de ebanista 6" 4 TPI,$ 38.990,,,False
7205,IRWIN,Prensa rapida SL300 resina de 18"/45 cm,$ 27.990,,,False
7206,PFEIL,Gubia partidor 12/6 mm,$ 43.990,,,False
7207,TOTAL TOOLS,Kit Juego Destornilladores Precision Aislados,$ 29.990,$ 35.990,,False
7208,GENERICO,Set de dados y llaves 216 piezas,$ 83.990,,,False
7209,TOTAL TOOLS,Martillo Suave Doble Cara Cabeza Goma Plástico 40mm,$ 7.990,$ 11.990,-33%,True
7210,BLACK+DECKER,Atornillador Montamuebles HEXDRIVER y Cable micro-USB,$ 29.990,,,False
7211,STANLEY,Llave Stillson 18´´ 87-625 Stanley,$ 29.990,$ 41.990,-29%,True
7212,GENERICO,Punzadora Alicate Prensa Punzón Para Metalcon Montante,$ 13.990,$ 14.990,,False
7213,GENERICO,Alicate Pela Cable Automático 7 pulgadas,$ 8.990,$ 10.990,,False
7214,GENERICO,Kit Set Juego De Llaves Curva Corona - Corona 8 Piezas Tmk,$ 27.500,$ 29.990,,False
7215,KUANGYE,Punzadora Alicate Prensa Punzón Para Metalcon Montante 25cm,$ 16.990,$ 42.475,-60%,True
7216,GENERICO,Fresa espiral 1 flauta Dia. vástago 1/8" Dia. corte 2mm filo 8mm,$ 7.500,,,False
7217,GENERICO,Set De Juego De Llaves Allen Hexagonal Y Estrella Toolmak,$ 10.990,$ 14.990,-27%,True
7218,WOLFCRAFT,Sierra Japonesa Ryoba Wolfcraft 240 mm,$ 48.990,,,False
7219,GENERICO,Alicates Híbrido Multipropósito 8.5 Toolmak,$ 7.990,$ 12.000,-33%,True
7220,,Cepillo Jack número 6,$ 248.990,,,False
7221,KLEMMSIA,Prensa 11x100 cm 2 palancas,$ 37.990,,,False
7222,GENERICO,Juego de 10 Llaves Punta Corona Entre 6 A 22 mm,$ 9.990,$ 30.000,-67%,True
7223,INGCO,Llave Inglesa Stillson 12 Pulgadas,$ 10.990,$ 16.900,-35%,True
7224,STANLEY,Alicates Miniatura Corte Diagonal 4´´ 84-124 Stanley,$ 9.990,$ 13.990,-29%,True
7225,TOTAL TOOLS,Tijera Corte Hojalatera 10 Pulgadas (254mm),$ 7.500,$ 11.500,-35%,True
7226,ALTE,Cinta de tela 50 mm 50 m negro,$ 7.190,,,False
7227,GENERICO,Pistola Calafatera Para Pate Silicona 15 Pulgadas Cm-cf1015,$ 11.500,$ 14.990,-23%,True
7228,TOTAL TOOLS,Brida Amarra Abrazadera Plástica 400 X 7.2mm Pack 100 Unds,$ 11.500,$ 15.990,-28%,True
7229,TWO CHERRIES,Serrucho de ebanista 10" 15 TPI reversible,$ 21.990,,,False
7230,PUMA,Engrapadroa neumática 1/2",$ 94.990,,,False
7231,PFEIL,Set de gubias y formones d4er,$ 112.990,,,False
7232,PFEIL,Gubia para tallado 0_5 mm,$ 40.990,,,False
7233,PFEIL,Set 6 gubias timbres lsb,$ 174.990,,,False
7234,THOMAS FLINN,Serrucho de ebanista costilla 15 TPI crosscut,$ 93.990,,,False
7235,OEM,Kit Destornillador Precisión 45 En 1 Para Celular_ Notebook,$ 9.990,,,False
7236,GENERICO,Prensa F Sargento Carpintero De 50 X 200 Mm Toolmak,$ 4.990,$ 7.700,-35%,True
7237,MAKAWA,Cortapernos Napoleon 24 Pulgadas Makawa Mk0018,$ 12.990,$ 20.000,-35%,True
7238,MOHICAN,Combo De Acero 12 Lbs Mango Madera Mohican,$ 47.390,,,False
7239,GENERICO,Set Pack 4 Prensas Rápidas Irwin De 6 Y 12 Pulg 63 Kg Q Grip,$ 48.130,$ 57.990,,False
7240,GENERICO,Crimpeadora Alicate Prensa Trinquete + 700 Terminales,$ 24.990,$ 26.990,,False
7241,GENERICO,Tornillo De Banco Mecanico Base Giratoria 6 Pulgadas Toolmak,$ 59.990,$ 98.990,-39%,True
7242,GENERICO,Tijera Hojalatera De 12 PuLG Toolmak,$ 7.990,$ 10.000,-20%,True
7243,GENERICO,Tornillo De Banco Mesa Base Gitaroria 55 X 60 Mm Toolmak,$ 14.500,$ 22.300,-35%,True
7244,SOMAR,Tornillo Banco Mecánico # 2 SOMAR,$ 26.990,$ 34.890,-23%,True
7245,TOTAL TOOLS,Alicate Corte Diagonal Aislado 6 Pulgadas,$ 8.990,$ 13.800,-35%,True
7246,GENERICO,Tornillo De Banco Mesa Base Gitaroria 60 X 60 Mm,$ 12.990,$ 20.000,-35%,True
7247,GENERICO,Lima Metal Lima Escofina Doble Cara Lima Manual Limas 150mm,$ 2.270,$ 2.980,-24%,True
7248,THOMAS FLINN,Serrucho de ebanista 10" 15 TPI,$ 49.990,,,False
7249,THOMAS FLINN,Serrucho de ebanista 4" 15 TPI,$ 31.990,,,False
7250,KLEMMSIA,Prensa 11x100 cm 90° 2 palancas,$ 39.990,,,False
7251,THOMAS FLINN,Serrucho de ebanista 3" 20 TPI,$ 52.490,,,False
7252,THOMAS FLINN,Serrucho de ebanista 8" 15 TPI,$ 79.990,,,False
7253,EDWINAYY,Kit Remachadora Tuerca 86 Piezas M3 A M8 Remache Ciego,$ 19.990,$ 25.990,-23%,True
7254,SOMAR,Tornillo Banco Mecánico # 3 SOMAR,$ 34.990,$ 43.090,,False
7255,KAMASA,Corchetera Engrapadora Profesional 1000 Grapas,$ 13.790,$ 15.990,,False
7256,KUANGYE,Lima Rotativa Fresa Broca Carburo Tungsteno Para Metal Duro,$ 15.090,$ 37.725,-60%,True
7257,GENERICO,Kit Set Juego De Llaves Curva Corona - Corona 8 Piezas Tmk,$ 27.500,$ 42.200,-35%,True
7258,GENERICO,Prensa F Sargento Carpintero De 120 X 500 Mm Toolmak,$ 10.500,$ 16.100,-35%,True
7259,TOTAL TOOLS,Prensa F Sargento Carpintero De 50 X 150 Mm,$ 4.990,$ 7.700,-35%,True
7260,GENERICO,Tornillo De Banco Mecanico Base Giratoria 5 Pulgadas Kp,$ 46.500,$ 71.300,-35%,True
7261,GENERICO,Juego De 7 Destornilladores Magnéticos Con Mango Tricolor,$ 9.360,,,False
7262,GENERICO,Quita grapas YJSG-036D Hela Mimbral,$ 9.990,,,False
7263,SOMAR,Tornillo Banco Mecánico # 4 SOMAR,$ 49.990,$ 58.990,,False
7264,KUANGYE,Hoja Oscilante Multifuncional Sierra Multiherramienta,$ 17.490,$ 43.725,-60%,True
7265,STANLEY,Esmeril Angular Stanley Sg7115v10 750 W + 10 Discos,$ 44.990,$ 49.990,,False
7266,MAMUT,Perno parker métrico M6-1.0x16 mm pavonado 2 unid,$ 490,,,False
7267,THOMAS FLINN,Serrucho de ebanista para entrastar 10" 16 TPI,$ 46.990,,,False
7268,PFEIL,Gubia partidor 12/1 mm,$ 40.990,,,False
7269,GENERICO,Tornillo De Banco Mecanico Base Giratoria 3 Pulgada Crownman,$ 35.500,$ 54.400,-35%,True
7270,GENERICO,Alicates Para Electricista De6pulgadas Cortadores De Cables,$ 3.693,,,False
7271,GENERICO,Llave Medidor De Torque Angular Crownman,$ 6.500,$ 10.000,-35%,True
7272,GENERICO,Prensa Abrazadera Ángulo Recto 90 Grados Sargento,$ 7.990,$ 14.990,-47%,True
7273,MAKAWA,Alicate Pelacable 6 Pulgadas Makawa Mk-0477,$ 3.990,$ 5.990,-33%,True
7274,TOTAL TOOLS,Llave Francesa Ajustable 12 Pulgadas,$ 12.990,$ 20.000,-35%,True
7275,TIGRE,Vee PVC-S Bco c/goma 50mm x 50mm Blanco 1u,$ 3.490,,,False
7276,HOLZTEK,Pasta selladora 310 ml roble claro,$ 9.690,,,False
7277,TOTAL TOOLS,Brida Amarra Abrazadera Pl+AOE-stica 100 X 2.5mm Pack 100 Unds,$ 2.500,$ 3.990,-37%,True
7278,UBERMANN,Adaptador reducción para compresores 3/8" x 14cm,$ 2.490,,,False
7279,SODIMAC,Batea redonda 50 litros amarillo,$ 8.590,,,False
7280,,Cepillo tipo kana ebano 7",$ 84.990,,,False
7281,,Cepillo Jack ebano 13",$ 93.990,,,False
7282,,Cepillo Jack ebano 11",$ 79.990,,,False
7283,GENERICO,Clavadora Manual 3 En 1 Danmi Professional Strip Remover,$ 7.410,,,False
7284,INGCO,Cortapernos Napoleon 14 Pulgadas Ingco Hbc0814,$ 16.500,$ 25.300,-35%,True
7285,BLACK+DECKER,Atornillador inalambrico 4V + 4 Puntas,$ 34.990,,,False
7286,MAKAWA,Alicate Pelacable 9 Pulgadas Makawa MK-0478,$ 4.990,$ 5.990,,False
7287,KUANGYE,110pc Remachadora Tuerca Mandril M3 A M12 Remache Ciego,$ 50.990,$ 127.475,-60%,True
7288,MAMUT,Perno coche c/tuerca y golilla acero inoxidable 3/8x2 1/2 2unid,$ 2.690,,,False
7289,SAYERLACK,Masilla de retape (reparación) para madera base agua Eucaliptus 380g,$ 6.190,,,False
7290,,Cepillo Jack rosewood 17" 3/4,$ 209.990,,,False
7291,,Cepillo Jack ebano 15 3/4",$ 129.990,,,False
7292,,Cepillo tipo kana ebano 9",$ 99.990,,,False
7293,,Cepillo Jack ebano 7",$ 84.990,,,False
7294,ESHOPANGIE,Set 30 Destornilladores Precisión Celulares Y Otros,$ 3.990,$ 7.990,-50%,True
7295,KOXIS,SET completa 82 piezas DADOS Y LLAVES MULTIPLES,$ 89.990,,,False
7296,TOTAL TOOLS,Cincel Plano P Rotomartillo Sds Max 18x400x25mm,$ 6.500,$ 10.000,-35%,True
7297,OFERTABKN,Kit Destornillador Torx 25 En 1 Torx Para Celular,$ 3.990,,,False
7298,GENERICO,Engrapadora-clavadora cap.carga 100 pz ga18 ingco,$ 49.990,,,False
7299,ESHOPANGIE,Kit Destornillador Torx 25 En 1 Torx Para Celular,$ 3.990,$ 7.990,-50%,True
7300,SOMAR,Eje Sierra Circular Y Mandril # 5 SOMAR,$ 95.990,$ 169.990,-44%,True
7301,GENERICO,Kit De Dados 3/8 Torx Estrella Macho Y Hembra 34 Piezas,$ 14.990,$ 23.000,-35%,True
